way,name,way_id,node_id,highway,lat,lng,bearing
"<overpy.Way id=778170822 nodes=[4982867039, 7008134862]>",Tras Street,778170822,7008134862,residential,1.2765499,103.8440938,
"<overpy.Way id=836675202 nodes=[4982867033, 554037804]>",Tras Street,836675202,4982867033,residential,1.2762522,103.8440468,186.83396656972656
"<overpy.Way id=836675202 nodes=[4982867033, 554037804]>",Tras Street,836675202,554037804,residential,1.2761888,103.8440392,
"<overpy.Way id=749419306 nodes=[7008168462, 7863223179, 237105259]>",Wallich Street,749419306,7008168462,residential,1.2769309,103.8444571,102.51685637138587
"<overpy.Way id=749419306 nodes=[7008168462, 7863223179, 237105259]>",Wallich Street,749419306,7863223179,residential,1.2768769,103.8447004,102.53935889775897
"<overpy.Way id=749419306 nodes=[7008168462, 7863223179, 237105259]>",Wallich Street,749419306,237105259,residential,1.2768590,103.8447809,
"<overpy.Way id=749419307 nodes=[472730475, 7008168462]>",Wallich Street,749419307,472730475,residential,1.2769951,103.8441683,102.53602383251058
"<overpy.Way id=749419307 nodes=[472730475, 7008168462]>",Wallich Street,749419307,7008168462,residential,1.2769309,103.8444571,
"<overpy.Way id=22920800 nodes=[554037746, 4602126297, 6526132858]>",Palmer Road,22920800,554037746,residential,1.2736140,103.8458577,306.15632611312196
"<overpy.Way id=22920800 nodes=[554037746, 4602126297, 6526132858]>",Palmer Road,22920800,4602126297,residential,1.2736506,103.8458076,313.8977651784631
"<overpy.Way id=22920800 nodes=[554037746, 4602126297, 6526132858]>",Palmer Road,22920800,6526132858,residential,1.2739418,103.8455049,
"<overpy.Way id=704816866 nodes=[6618961324, 7870981500, 554037752]>",Mistri Road,704816866,6618961324,residential,1.2739751,103.8460806,42.17003968757359
"<overpy.Way id=704816866 nodes=[6618961324, 7870981500, 554037752]>",Mistri Road,704816866,7870981500,residential,1.2742826,103.8463592,42.193192682891834
"<overpy.Way id=704816866 nodes=[6618961324, 7870981500, 554037752]>",Mistri Road,704816866,554037752,residential,1.2743137,103.8463874,
"<overpy.Way id=43755579 nodes=[554037746, 1837544429, 4602126296, 1837544434, 4602126295, 6618961324]>",Mistri Road,43755579,554037746,residential,1.2736140,103.8458577,7.487639761905882
"<overpy.Way id=43755579 nodes=[554037746, 1837544429, 4602126296, 1837544434, 4602126295, 6618961324]>",Mistri Road,43755579,1837544429,residential,1.2736604,103.8458638,15.120441711341869
"<overpy.Way id=43755579 nodes=[554037746, 1837544429, 4602126296, 1837544434, 4602126295, 6618961324]>",Mistri Road,43755579,4602126296,residential,1.2736863,103.8458708,18.46612800415153
"<overpy.Way id=43755579 nodes=[554037746, 1837544429, 4602126296, 1837544434, 4602126295, 6618961324]>",Mistri Road,43755579,1837544434,residential,1.2737348,103.8458870,29.37455483787818
"<overpy.Way id=43755579 nodes=[554037746, 1837544429, 4602126296, 1837544434, 4602126295, 6618961324]>",Mistri Road,43755579,4602126295,residential,1.2737824,103.8459138,40.872265443500055
"<overpy.Way id=43755579 nodes=[554037746, 1837544429, 4602126296, 1837544434, 4602126295, 6618961324]>",Mistri Road,43755579,6618961324,residential,1.2739751,103.8460806,
"<overpy.Way id=704819219 nodes=[6618992158, 5282930816, 5282930807, 5282930808, 5282930809, 246806248]>",Parsi Road,704819219,6618992158,residential,1.2741897,103.8465379,133.1450537343335
"<overpy.Way id=704819219 nodes=[6618992158, 5282930816, 5282930807, 5282930808, 5282930809, 246806248]>",Parsi Road,704819219,5282930816,residential,1.2741525,103.8465776,141.67705660403414
"<overpy.Way id=704819219 nodes=[6618992158, 5282930816, 5282930807, 5282930808, 5282930809, 246806248]>",Parsi Road,704819219,5282930807,residential,1.2741291,103.8465961,151.05500544632247
"<overpy.Way id=704819219 nodes=[6618992158, 5282930816, 5282930807, 5282930808, 5282930809, 246806248]>",Parsi Road,704819219,5282930808,residential,1.2741009,103.8466117,155.0484426177877
"<overpy.Way id=704819219 nodes=[6618992158, 5282930816, 5282930807, 5282930808, 5282930809, 246806248]>",Parsi Road,704819219,5282930809,residential,1.2740590,103.8466312,166.84876719377087
"<overpy.Way id=704819219 nodes=[6618992158, 5282930816, 5282930807, 5282930808, 5282930809, 246806248]>",Parsi Road,704819219,246806248,residential,1.2740145,103.8466416,
"<overpy.Way id=22920803 nodes=[7008336140, 7008336139, 4982866616, 4982866614, 4982866596, 602893830, 554037752, 7870981503, 6618992158]>",Parsi Road,22920803,7008336140,residential,1.2747838,103.8456471,74.42256732526442
"<overpy.Way id=22920803 nodes=[7008336140, 7008336139, 4982866616, 4982866614, 4982866596, 602893830, 554037752, 7870981503, 6618992158]>",Parsi Road,22920803,7008336139,residential,1.2748037,103.8457185,89.26997627424987
"<overpy.Way id=22920803 nodes=[7008336140, 7008336139, 4982866616, 4982866614, 4982866596, 602893830, 554037752, 7870981503, 6618992158]>",Parsi Road,22920803,4982866616,residential,1.2748045,103.8457813,125.94885132960502
"<overpy.Way id=22920803 nodes=[7008336140, 7008336139, 4982866616, 4982866614, 4982866596, 602893830, 554037752, 7870981503, 6618992158]>",Parsi Road,22920803,4982866614,residential,1.2746508,103.8459933,129.493558809182
"<overpy.Way id=22920803 nodes=[7008336140, 7008336139, 4982866616, 4982866614, 4982866596, 602893830, 554037752, 7870981503, 6618992158]>",Parsi Road,22920803,4982866596,residential,1.2746040,103.8460501,129.61899046340739
"<overpy.Way id=22920803 nodes=[7008336140, 7008336139, 4982866616, 4982866614, 4982866596, 602893830, 554037752, 7870981503, 6618992158]>",Parsi Road,22920803,602893830,residential,1.2744590,103.8462253,131.87883245794626
"<overpy.Way id=22920803 nodes=[7008336140, 7008336139, 4982866616, 4982866614, 4982866596, 602893830, 554037752, 7870981503, 6618992158]>",Parsi Road,22920803,554037752,residential,1.2743137,103.8463874,129.54771830778395
"<overpy.Way id=22920803 nodes=[7008336140, 7008336139, 4982866616, 4982866614, 4982866596, 602893830, 554037752, 7870981503, 6618992158]>",Parsi Road,22920803,7870981503,residential,1.2742749,103.8464344,129.46776885514618
"<overpy.Way id=22920803 nodes=[7008336140, 7008336139, 4982866616, 4982866614, 4982866596, 602893830, 554037752, 7870981503, 6618992158]>",Parsi Road,22920803,6618992158,residential,1.2741897,103.8465379,
"<overpy.Way id=711732017 nodes=[554037804, 7831487347]>",Tras Street,711732017,554037804,residential,1.2761888,103.8440392,188.0885892703813
"<overpy.Way id=711732017 nodes=[554037804, 7831487347]>",Tras Street,711732017,7831487347,residential,1.2759250,103.8440017,
"<overpy.Way id=749414768 nodes=[7008134863, 7891618438, 554037804]>",Tras Link,749414768,7008134863,residential,1.2762152,103.8439018,100.86621082672002
"<overpy.Way id=749414768 nodes=[7008134863, 7891618438, 554037804]>",Tras Link,749414768,7891618438,residential,1.2761929,103.8440180,100.94830914690806
"<overpy.Way id=749414768 nodes=[7008134863, 7891618438, 554037804]>",Tras Link,749414768,554037804,residential,1.2761888,103.8440392,
"<overpy.Way id=749414769 nodes=[4745192782, 7831487350, 7165332684]>",Tras Link,749414769,4745192782,residential,1.2763090,103.8434658,103.60728496533727
"<overpy.Way id=749414769 nodes=[4745192782, 7831487350, 7165332684]>",Tras Link,749414769,7831487350,residential,1.2762969,103.8435158,102.39490382169708
"<overpy.Way id=749414769 nodes=[4745192782, 7831487350, 7165332684]>",Tras Link,749414769,7165332684,residential,1.2762628,103.8436710,
"<overpy.Way id=767429781 nodes=[7165332684, 7008134863]>",Tras Link,767429781,7165332684,residential,1.2762628,103.8436710,101.65605768642354
"<overpy.Way id=767429781 nodes=[7165332684, 7008134863]>",Tras Link,767429781,7008134863,residential,1.2762152,103.8439018,
"<overpy.Way id=836675202 nodes=[4982867033, 554037804]>",Tras Street,836675202,4982867033,residential,1.2762522,103.8440468,186.83396656972656
"<overpy.Way id=836675202 nodes=[4982867033, 554037804]>",Tras Street,836675202,554037804,residential,1.2761888,103.8440392,
"<overpy.Way id=376619716 nodes=[472730475, 7008134861, 4982867039]>",Tras Street,376619716,472730475,residential,1.2769951,103.8441683,189.17665299861824
"<overpy.Way id=376619716 nodes=[472730475, 7008134861, 4982867039]>",Tras Street,376619716,7008134861,residential,1.2767556,103.8441296,189.80255353598793
"<overpy.Way id=376619716 nodes=[472730475, 7008134861, 4982867039]>",Tras Street,376619716,4982867039,residential,1.2766364,103.8441090,
"<overpy.Way id=778170822 nodes=[4982867039, 7008134862]>",Tras Street,778170822,4982867039,residential,1.2766364,103.8441090,189.96398495920275
"<overpy.Way id=778170822 nodes=[4982867039, 7008134862]>",Tras Street,778170822,7008134862,residential,1.2765499,103.8440938,
"<overpy.Way id=749414766 nodes=[7008134862, 4982867033]>",Tras Street,749414766,7008134862,residential,1.2765499,103.8440938,188.96944835072492
"<overpy.Way id=749414766 nodes=[7008134862, 4982867033]>",Tras Street,749414766,4982867033,residential,1.2762522,103.8440468,
"<overpy.Way id=827249000 nodes=[7723223738, 6363701357]>",Boon Tat Link,827249000,7723223738,residential,1.2787443,103.8492671,214.04733041725308
"<overpy.Way id=827249000 nodes=[7723223738, 6363701357]>",Boon Tat Link,827249000,6363701357,residential,1.2786249,103.8491864,
"<overpy.Way id=43826730 nodes=[555760573, 7723223737]>",Boon Tat Link,43826730,555760573,residential,1.2801931,103.8501562,211.15074373346187
"<overpy.Way id=43826730 nodes=[555760573, 7723223737]>",Boon Tat Link,43826730,7723223737,residential,1.2792318,103.8495750,
"<overpy.Way id=670148424 nodes=[6363701357, 5094607351]>",Boon Tat Link,670148424,6363701357,residential,1.2786249,103.8491864,211.46027996742248
"<overpy.Way id=670148424 nodes=[6363701357, 5094607351]>",Boon Tat Link,670148424,5094607351,residential,1.2785999,103.8491711,
"<overpy.Way id=827248999 nodes=[7723223737, 7723223738]>",Boon Tat Link,827248999,7723223737,residential,1.2792318,103.8495750,212.2696412522045
"<overpy.Way id=827248999 nodes=[7723223737, 7723223738]>",Boon Tat Link,827248999,7723223738,residential,1.2787443,103.8492671,
"<overpy.Way id=633313289 nodes=[555760573, 7202616897]>",Boon Tat Street,633313289,555760573,residential,1.2801931,103.8501562,121.23400807616974
"<overpy.Way id=633313289 nodes=[555760573, 7202616897]>",Boon Tat Street,633313289,7202616897,residential,1.2800020,103.8504714,
"<overpy.Way id=877848817 nodes=[7202616897, 240002104]>",Boon Tat Street,877848817,7202616897,residential,1.2800020,103.8504714,121.23774215856452
"<overpy.Way id=877848817 nodes=[7202616897, 240002104]>",Boon Tat Street,877848817,240002104,residential,1.2799487,103.8505593,
"<overpy.Way id=644818552 nodes=[4739815318, 602549323]>",n/a,644818552,4739815318,service,1.2826294,103.8435561,29.930376558826424
"<overpy.Way id=644818552 nodes=[4739815318, 602549323]>",n/a,644818552,602549323,service,1.2826551,103.8435709,
"<overpy.Way id=543383091 nodes=[602549324, 5252904146]>",n/a,543383091,602549324,service,1.2822568,103.8433429,29.361322366541856
"<overpy.Way id=543383091 nodes=[602549324, 5252904146]>",n/a,543383091,5252904146,service,1.2825932,103.8435322,
"<overpy.Way id=47298605 nodes=[5252904146, 4739815318]>",n/a,47298605,5252904146,service,1.2825932,103.8435322,33.42702917843911
"<overpy.Way id=47298605 nodes=[5252904146, 4739815318]>",n/a,47298605,4739815318,service,1.2826294,103.8435561,
"<overpy.Way id=644818552 nodes=[4739815318, 602549323]>",n/a,644818552,4739815318,service,1.2826294,103.8435561,29.930376558826424
"<overpy.Way id=644818552 nodes=[4739815318, 602549323]>",n/a,644818552,602549323,service,1.2826551,103.8435709,
"<overpy.Way id=543383091 nodes=[602549324, 5252904146]>",n/a,543383091,602549324,service,1.2822568,103.8433429,29.361322366541856
"<overpy.Way id=543383091 nodes=[602549324, 5252904146]>",n/a,543383091,5252904146,service,1.2825932,103.8435322,
"<overpy.Way id=47298605 nodes=[5252904146, 4739815318]>",n/a,47298605,5252904146,service,1.2825932,103.8435322,33.42702917843911
"<overpy.Way id=47298605 nodes=[5252904146, 4739815318]>",n/a,47298605,4739815318,service,1.2826294,103.8435561,
"<overpy.Way id=477930090 nodes=[7742444909, 602549545, 1629037320, 1836287264]>",South Bridge Road,477930090,7742444909,secondary,1.2824740,103.8454382,209.05609374842746
"<overpy.Way id=477930090 nodes=[7742444909, 602549545, 1629037320, 1836287264]>",South Bridge Road,477930090,602549545,secondary,1.2822174,103.8452956,209.22408576454433
"<overpy.Way id=477930090 nodes=[7742444909, 602549545, 1629037320, 1836287264]>",South Bridge Road,477930090,1629037320,secondary,1.2819270,103.8451331,209.09049707902062
"<overpy.Way id=477930090 nodes=[7742444909, 602549545, 1629037320, 1836287264]>",South Bridge Road,477930090,1836287264,secondary,1.2817996,103.8450622,
"<overpy.Way id=633144171 nodes=[1836287264, 249690363]>",South Bridge Road,633144171,1836287264,secondary,1.2817996,103.8450622,209.8729528972945
"<overpy.Way id=633144171 nodes=[1836287264, 249690363]>",South Bridge Road,633144171,249690363,secondary,1.2817124,103.8450121,
"<overpy.Way id=22040874 nodes=[602553234, 2039621767, 3426776777]>",Upper Cross Street,22040874,602553234,primary,1.2840158,103.8454578,301.2587712056672
"<overpy.Way id=22040874 nodes=[602553234, 2039621767, 3426776777]>",Upper Cross Street,22040874,2039621767,primary,1.2841518,103.8452337,302.17015301535696
"<overpy.Way id=22040874 nodes=[602553234, 2039621767, 3426776777]>",Upper Cross Street,22040874,3426776777,primary,1.2842621,103.8450583,
"<overpy.Way id=541154514 nodes=[602553234, 2039621768]>",n/a,541154514,602553234,service,1.2840158,103.8454578,30.52692897846771
"<overpy.Way id=541154514 nodes=[602553234, 2039621768]>",n/a,541154514,2039621768,service,1.2842635,103.8456039,
"<overpy.Way id=47345008 nodes=[602892293, 5402766783]>",n/a,47345008,602892293,service,1.2767139,103.8481970,301.1748463232824
"<overpy.Way id=47345008 nodes=[602892293, 5402766783]>",n/a,47345008,5402766783,service,1.2767586,103.8481231,
"<overpy.Way id=560230602 nodes=[5402766783, 602892294]>",n/a,560230602,5402766783,service,1.2767586,103.8481231,301.12260710198854
"<overpy.Way id=560230602 nodes=[5402766783, 602892294]>",n/a,560230602,602892294,service,1.2767819,103.8480845,
"<overpy.Way id=639854956 nodes=[602892294, 9350542655]>",Maxwell Link,639854956,602892294,residential,1.2767819,103.8480845,208.29481747270302
"<overpy.Way id=639854956 nodes=[602892294, 9350542655]>",Maxwell Link,639854956,9350542655,residential,1.2767507,103.8480677,
"<overpy.Way id=22919826 nodes=[1318569080, 1318569084, 602892294]>",Maxwell Link,22919826,1318569080,residential,1.2781116,103.8488653,211.24390158115102
